OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
KUIPER-00490,2026-140D,2026-08-21T14:00:01.999872,14.91084978,.00051212,51.9453,86.6790,71.6590,133.3530,0,U,69595,999,561,-.65514888E-1,-.615624E-2,0
KUIPER-00493,2026-140E,2026-08-21T14:43:29.448192,14.79942530,.00018645,51.9024,91.3484,167.8707,192.2300,0,U,69596,999,1117,.37849242E-3,.2666E-4,0
KUIPER-00496,2026-140F,2026-08-21T14:45:05.799744,15.30903429,.00102109,51.8779,84.2010,175.6109,184.4966,0,U,69597,999,1127,.11935796E-3,.3254E-4,0
KUIPER-00513,2026-140G,2026-08-21T14:00:01.999872,14.91436313,.00075559,51.8982,86.6253,170.9689,293.8518,0,U,69598,999,576,-.15825537E-2,-.16198E-3,0
KUIPER-00516,2026-140H,2026-08-21T13:44:18.613824,15.38199292,.00076794,51.8787,82.4680,127.3712,232.7976,0,U,69599,999,1129,.58739307E-3,.22137E-3,0
KUIPER-00517,2026-140J,2026-08-21T14:56:42.497376,15.37022539,.00109972,51.8767,82.0501,67.0002,293.2144,0,U,69600,999,1130,.64907128E-3,.23602E-3,0
KUIPER-00520,2026-140K,2026-08-21T14:00:01.999872,14.86844852,.00057938,51.8993,88.1876,112.4009,301.6296,0,U,69601,999,593,-.68869003E-3,-.6438E-4,0
KUIPER-00522,2026-140L,2026-08-21T02:32:43.939968,15.36088771,.0014667,51.8787,84.5909,38.8418,321.3620,0,U,69602,999,1122,.75733169E-3,.26829E-3,0
KUIPER-00528,2026-140M,2026-08-21T14:00:01.999872,14.81310023,.00033363,51.9000,89.0029,128.3687,141.6060,0,U,69603,999,471,-.21683915E-2,-.17265E-3,0
KUIPER-00532,2026-140N,2026-08-21T14:46:03.667872,15.37104057,.0005292,51.8783,82.7430,161.6653,198.4525,0,U,69604,999,1129,.62702742E-3,.22814E-3,0
KUIPER-00533,2026-140P,2026-08-21T14:00:01.999872,15.01552468,.00069542,51.8947,84.6773,74.8281,279.1062,0,U,69605,999,510,-.15401301E+0,-.1831949E-1,0
KUIPER-00534,2026-140Q,2026-08-21T13:53:50.099712,15.34226236,.00123315,51.8807,82.5250,37.3133,322.8707,0,U,69606,999,1129,.58812045E-3,.19494E-3,0
KUIPER-00537,2026-140R,2026-08-21T14:00:01.999872,14.76496264,.00025537,51.8996,91.1674,111.2959,32.6636,0,U,69607,999,579,.29833676E-2,.20821E-3,0
KUIPER-00538,2026-140S,2026-08-21T14:00:01.999872,14.79957402,.00012278,51.9009,88.8015,113.0108,137.7991,0,U,69608,999,516,-.3192978E-2,-.24488E-3,0
KUIPER-00540,2026-140T,2026-08-21T00:19:09.714432,15.37652760,.00059644,51.8804,85.4835,145.6187,214.5187,0,U,69609,999,1120,.88841737E-3,.33124E-3,0
KUIPER-00541,2026-140U,2026-08-21T14:43:15.732192,15.37331773,.00082386,51.8810,82.0221,94.7733,265.4195,0,U,69610,999,1130,.77841719E-3,.28668E-3,0
KUIPER-00542,2026-140V,2026-08-21T14:41:47.171328,15.37230895,.00094392,51.8777,81.9911,76.4096,283.7942,0,U,69611,999,1130,.10903386E-2,.40256E-3,0
KUIPER-00543,2026-140W,2026-08-21T14:44:29.869440,15.36977758,.00077465,51.8774,82.7304,159.2407,200.8895,0,U,69612,999,1129,.63248499E-3,.22932E-3,0
KUIPER-00544,2026-140X,2026-08-21T00:00:02.000160,15.37262387,.00068627,51.8780,85.0090,86.7667,95.2733,0,U,69613,999,563,.15752703E-2,.58498E-3,0
