OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-36501,2026-002Y,2026-08-25T00:00:53.688960,15.27594307,8.372e-05,43.0008,94.4071,271.7166,88.3589,0,U,67327,999,3682,0.00068629121,0.00018679,0.0
STARLINK-36489,2026-002Z,2026-08-25T00:56:24.110880,15.27598788,0.00015706,43.0004,94.7038,270.5942,89.473,0,U,67328,999,3698,0.00062653778,0.00017029,0.0
STARLINK-36496,2026-002AA,2026-08-25T00:34:11.952480,15.27584437,0.00014536,43.0002,94.5798,255.1395,104.9296,0,U,67329,999,3680,0.0004906078,0.00013265,0.0
STARLINK-36483,2026-002AB,2026-08-24T21:57:20.424672,15.27607656,3.092e-05,42.9984,95.4894,39.9611,320.1263,0,U,67330,999,3696,0.00078694146,0.00021474,0.0
STARLINK-36494,2026-002AC,2026-08-25T06:56:22.612704,15.27585051,0.00015514,42.9982,93.133,273.2922,86.7753,0,U,67331,999,3702,0.00042629243,0.00011489,0.0
STARLINK-36492,2026-002AD,2026-08-24T23:42:35.873280,15.27592087,0.00024692,43.0006,95.1754,243.4798,116.58,0,U,67332,999,3697,0.00067819395,0.00018455,0.0
STARLINK-36427,2026-002AE,2026-08-24T21:35:08.484000,15.27579913,0.00015436,42.997,95.3602,285.532,74.5361,0,U,67333,999,3686,0.0006046963,0.00016415,0.0
STARLINK-35343,2026-003A,2026-08-24T16:03:50.273568,15.27574657,0.00015303,43.0055,358.4608,277.3021,82.7656,0,U,67334,999,3451,0.00075410929,0.00020544,0.0
STARLINK-36486,2026-003B,2026-08-25T07:13:55.504704,15.27588662,0.00013439,43.0024,354.5996,254.9683,105.102,0,U,67335,999,3461,0.0010443016,0.00028594,0.0
STARLINK-36480,2026-003C,2026-08-24T08:24:08.385984,15.2759636,9.615e-05,43.001,0.3628,256.3828,103.6917,0,U,67336,999,3446,0.00058646608,0.00015919,0.0
STARLINK-36410,2026-003D,2026-08-24T15:06:39.387456,15.27608205,8.22e-05,43.0011,359.0243,243.6712,116.4055,0,U,67337,999,3450,-0.00015873646,-4.631e-05,0.0
STARLINK-36413,2026-003E,2026-08-24T08:38:57.791904,15.27619814,0.00013309,43.0011,0.4435,274.984,85.0859,0,U,67338,999,3446,0.0014960825,0.00041187,0.0
STARLINK-36451,2026-003F,2026-08-24T14:35:12.965280,15.27587184,0.00012228,43.0043,358.8567,284.4158,75.6558,0,U,67339,999,3450,0.00058157982,0.00015779,0.0
STARLINK-36339,2026-003G,2026-08-24T08:07:28.929792,15.27584292,0.00014057,43.0038,0.2738,265.2101,94.859,0,U,67340,999,3446,0.00044339402,0.0001196,0.0
STARLINK-36453,2026-003H,2026-08-25T07:34:17.018400,15.27587848,0.00024804,43.0043,354.7031,255.2398,104.8179,0,U,67341,999,3461,0.00061467983,0.00016695,0.0
STARLINK-36432,2026-003J,2026-08-24T15:21:17.653824,15.27571145,9.127e-05,43.001,358.2321,275.2561,84.8187,0,U,67342,999,3451,0.0011328958,0.00031035,0.0
STARLINK-36458,2026-003K,2026-08-25T07:25:01.601184,15.27590825,0.00038917,43.0099,354.6558,258.8116,101.2298,0,U,67343,999,3461,0.0006455031,0.00017551,0.0
STARLINK-36422,2026-003L,2026-08-24T07:36:01.825056,15.27594055,0.00021699,43.0032,0.1069,284.4069,75.6542,0,U,67344,999,3446,0.00063541042,0.00017272,0.0
STARLINK-35676,2026-003M,2026-08-25T07:19:28.932672,15.27559463,0.00016071,43.0047,354.6256,261.2506,98.8164,0,U,67345,999,3461,0.00066719831,0.00018131,0.0
STARLINK-36472,2026-003N,2026-08-24T08:35:14.777088,15.27584262,0.00014236,42.9995,0.423,291.9307,68.1393,0,U,67346,999,3445,0.00038057169,0.00010226,0.0
STARLINK-36420,2026-003P,2026-08-24T08:20:25.990656,15.27599659,0.00013494,42.9994,0.3366,210.6796,149.3977,0,U,67347,999,3446,0.00078509585,0.00021418,0.0
STARLINK-36467,2026-003Q,2026-08-24T08:25:59.253600,15.27584697,0.00017309,43.0015,0.3696,268.1228,91.9425,0,U,67348,999,3446,0.00062987278,0.00017113,0.0
STARLINK-36457,2026-003R,2026-08-25T07:36:07.782336,15.27593502,0.00014792,43.0019,354.7127,263.843,96.2254,0,U,67349,999,3461,0.00051211598,0.00013862,0.0
STARLINK-36475,2026-003S,2026-08-25T07:15:46.704096,15.27587786,0.00037145,43.0021,354.6061,287.6197,72.4249,0,U,67350,999,3461,0.0010353384,0.00028348,0.0
STARLINK-36478,2026-003T,2026-08-25T00:48:03.040128,15.27588689,0.00022222,43.0031,356.0245,272.3762,87.6836,0,U,67351,999,3457,0.00092053146,0.00025163,0.0
STARLINK-36479,2026-003U,2026-08-24T08:57:14.065344,15.27589495,5.62e-05,43.0003,359.6693,290.6946,69.3845,0,U,67352,999,3447,0.00066907141,0.000182,0.0
STARLINK-36474,2026-003V,2026-08-24T16:42:40.453056,15.27592026,0.00016795,42.9991,358.661,273.3769,86.689,0,U,67353,999,3451,0.00058006341,0.0001574,0.0
STARLINK-36448,2026-003W,2026-08-24T01:58:17.248512,15.2756588,0.00023357,43.0046,1.787,265.3608,94.6977,0,U,67354,999,3442,0.00052123977,0.00014103,0.0
STARLINK-36477,2026-003X,2026-08-25T00:27:53.385696,15.27609087,0.00031762,43.0014,356.7858,267.6304,92.4184,0,U,67355,999,3456,0.00086717415,0.000237,0.0
STARLINK-36429,2026-003Y,2026-08-24T16:31:34.569984,15.27584613,0.00015971,43.0005,358.6015,277.5683,82.4987,0,U,67356,999,3451,0.00040620617,0.00010934,0.0
STARLINK-36456,2026-003Z,2026-08-24T08:09:19.720512,15.27587363,0.00015707,43.004,0.2792,266.7102,93.357,0,U,67357,999,3446,0.0004540659,0.00012256,0.0
STARLINK-36466,2026-003AA,2026-08-25T00:53:35.878848,15.27583701,0.00013328,43.0026,356.0514,280.9539,79.1162,0,U,67358,999,3457,0.0004060912,0.0001093,0.0
STARLINK-36499,2026-003AB,2026-08-25T00:35:18.160800,15.27591246,0.00015315,42.9973,356.8224,283.2976,76.7705,0,U,67359,999,3456,0.00042761785,0.00011528,0.0
STARLINK-36469,2026-003AC,2026-08-25T00:29:44.439936,15.2759082,0.00043526,43.0007,356.7952,262.2878,97.748,0,U,67360,999,3456,0.00044538715,0.0001202,0.0
STARLINK-35306,2026-003AD,2026-08-25T07:32:25.824192,15.27591347,0.00013962,43.0018,354.69,186.1568,173.9266,0,U,67361,999,3461,0.0007870397,0.00021466,0.0
STARLINK-36428,2026-003AE,2026-08-25T07:28:43.818528,15.27599229,4.062e-05,43.0,354.6709,284.9108,75.1698,0,U,67362,999,3461,0.00072742434,0.00019821,0.0
STARLINK-36484,2026-005A,2026-08-25T02:01:47.731008,15.27584327,0.00013507,43.0005,6.6949,268.0463,92.0234,0,U,67404,999,3445,0.00053054368,0.00014368,0.0
STARLINK-36452,2026-005B,2026-08-24T08:38:40.111872,15.27596437,0.00016297,43.0027,10.7123,232.3327,127.7377,0,U,67405,999,3434,0.00056379876,0.00015292,0.0
STARLINK-36409,2026-005C,2026-08-24T18:57:16.509024,15.27593817,0.00014641,43.0021,8.7877,290.7375,69.332,0,U,67406,999,3440,0.00054301527,0.00014717,0.0
STARLINK-36510,2026-005D,2026-08-24T17:13:51.376800,15.27594855,0.00032976,43.0004,9.1003,246.4309,113.6197,0,U,67407,999,3439,0.00080207466,0.00021887,0.0
STARLINK-36509,2026-005E,2026-08-24T15:17:30.134112,15.27598444,0.00014468,43.0028,9.3504,248.3152,111.7545,0,U,67408,999,3437,0.00056638618,0.00015365,0.0
STARLINK-36507,2026-005F,2026-08-24T17:34:12.884448,15.27591814,0.00012185,43.0005,9.2074,275.369,84.7023,0,U,67409,999,3439,0.00034114278,9.14e-05,0.0
STARLINK-36508,2026-005G,2026-08-24T16:14:52.171008,15.27619868,0.00017482,43.0044,9.6594,251.4036,108.6626,0,U,67410,999,3438,0.0008947171,0.0002447,0.0
STARLINK-36503,2026-005H,2026-08-24T09:06:25.193664,15.27621185,0.00041112,42.9996,10.8506,288.8025,71.2381,0,U,67411,999,3434,0.00057609999,0.00015647,0.0
STARLINK-36446,2026-005J,2026-08-24T15:32:18.695040,15.27586663,0.00017427,43.0026,9.4344,280.0025,80.063,0,U,67412,999,3438,0.00082490751,0.00022512,0.0
STARLINK-36442,2026-005K,2026-08-24T16:40:33.844224,15.27593386,0.00015294,43.0019,8.9238,264.9311,95.1366,0,U,67413,999,3439,0.00051547094,0.00013955,0.0
STARLINK-36506,2026-005L,2026-08-25T02:12:54.006336,15.27583139,0.00014893,43.0043,6.7421,279.4349,80.6335,0,U,67414,999,3445,0.00051963564,0.00014066,0.0
STARLINK-36468,2026-005M,2026-08-24T16:11:09.659040,15.27597445,0.00019333,43.005,9.6333,272.5826,87.4805,0,U,67415,999,3438,0.00071272341,0.00019413,0.0
STARLINK-36487,2026-005N,2026-08-24T17:37:54.873696,15.27594655,0.00015469,43.0008,9.2268,271.3208,88.7466,0,U,67416,999,3439,0.00042292533,0.00011399,0.0
