OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
KUIPER-00153,2025-217M,2026-08-25T14:15:44.496864,14.79924709,.0000696,51.9035,358.7891,109.5289,250.5748,0,U,65773,999,5013,.42191E-3,.2996E-4,0
KUIPER-00155,2025-217N,2026-08-25T16:35:39.372288,14.79946932,.00003572,51.9033,330.8235,100.3188,259.7815,0,U,65774,999,5053,.44533644E-3,.3177E-4,0
KUIPER-00156,2025-217P,2026-08-24T08:16:43.402656,14.79938233,.00004994,51.9037,4.2961,112.0312,248.0704,0,U,65775,999,4994,.44979263E-3,.321E-4,0
KUIPER-00165,2025-217S,2026-08-25T08:19:49.022688,14.79923789,.00008416,51.9010,9.7992,153.3771,206.7235,0,U,65778,999,4995,.36691059E-3,.2576E-4,0
KUIPER-00166,2025-217T,2026-08-25T07:50:37.140000,14.79934590,.00004934,51.9034,357.4481,85.6245,274.4773,0,U,65779,999,5012,.51303116E-4,.17E-5,0
KUIPER-00167,2025-217U,2026-08-25T09:41:31.521984,14.79927340,.00005523,51.8980,19.4401,137.4822,222.6183,0,U,65780,999,4982,.37963025E-3,.2674E-4,0
KUIPER-00168,2025-217V,2026-08-25T08:31:28.268256,14.79929820,.00004293,51.9025,2.2708,122.2451,237.8553,0,U,65781,999,5006,.36662673E-3,.2575E-4,0
KUIPER-00169,2025-217W,2026-08-25T18:07:11.345952,14.79924725,.00008863,51.9022,5.5147,96.7125,263.3938,0,U,65782,999,5005,.16746404E-3,.1055E-4,0
KUIPER-00170,2025-217X,2026-08-25T19:36:38.712672,14.79944037,.00011334,51.9040,10.1896,298.3403,61.7445,0,U,65783,999,4999,.88407301E-3,.6527E-4,0
KUIPER-00172,2025-217Z,2026-08-25T17:37:57.491616,14.79947393,.00002978,51.9008,353.0838,117.4158,242.6834,0,U,65785,999,5022,.47015956E-3,.3366E-4,0
KUIPER-00173,2025-217AA,2026-08-25T18:55:47.564544,14.79927162,.00006572,51.9002,5.3586,104.6153,255.4882,0,U,65786,999,5005,.20393889E-4,-.66E-6,0
KUIPER-00174,2025-217AB,2026-08-25T17:26:19.650912,14.79924998,.00004738,51.9040,0.6916,109.8503,250.2511,0,U,65787,999,5011,.3894043E-3,.2748E-4,0
KUIPER-00176,2025-217AC,2026-08-25T18:40:14.718432,14.79924912,.00006591,51.8995,15.3862,114.0419,246.0612,0,U,65788,999,4991,-.14636429E-3,-.1336E-4,0
KUIPER-00101,2025-228A,2026-08-25T07:36:56.451456,14.79930201,.00004546,51.8993,334.8742,88.3144,271.7871,0,U,65947,999,4820,.22181226E-3,.147E-4,0
KUIPER-00113,2025-228B,2026-08-25T16:39:32.119200,14.79944231,.00003203,51.8993,328.2291,102.1098,257.9900,0,U,65948,999,4832,.41726208E-3,.2962E-4,0
KUIPER-00117,2025-228C,2026-08-25T06:03:34.169184,14.79941992,.0000762,51.8978,332.6806,89.2813,270.8237,0,U,65949,999,4822,-.4968E-3,-.4007E-4,0
KUIPER-00121,2025-228D,2026-08-25T15:06:11.424096,14.79942389,.00003857,51.8997,326.0342,105.0760,255.0246,0,U,65950,999,4835,.37491957E-3,.2639E-4,0
KUIPER-00122,2025-228E,2026-08-25T16:27:53.063712,14.79942906,.00004416,51.9001,335.7543,94.3991,265.7022,0,U,65951,999,4822,.4328398E-3,.3081E-4,0
KUIPER-00123,2025-228F,2026-08-25T15:39:16.839936,14.79931390,.00003648,51.9004,335.9130,105.5341,254.5662,0,U,65952,999,4821,.42612672E-3,.3029E-4,0
KUIPER-00124,2025-228G,2026-08-25T15:50:54.925152,14.79933836,.0000204,51.9027,328.3674,196.2814,163.8142,0,U,65953,999,4832,-.84898758E-4,-.868E-5,0
KUIPER-00125,2025-228H,2026-08-25T14:36:58.232448,14.79927678,.00003455,51.9012,313.6451,74.0686,286.0315,0,U,65954,999,4852,-.1245587E-3,-.117E-4,0
KUIPER-00126,2025-228J,2026-08-25T16:31:47.978400,14.79933001,.00004136,51.9006,333.2735,103.0506,257.0503,0,U,65955,999,4825,.42601187E-3,.3028E-4,0
KUIPER-00127,2025-228K,2026-08-25T14:41:51.823104,14.79944481,.00002753,51.9023,326.0891,91.6316,268.4678,0,U,65956,999,4835,.39793137E-3,.2815E-4,0
KUIPER-00128,2025-228L,2026-08-25T15:54:49.990176,14.79932296,.00002959,51.9021,325.9304,136.9292,223.1694,0,U,65957,999,4835,.4208796E-3,.2989E-4,0
KUIPER-00129,2025-228M,2026-08-25T15:13:57.692064,14.79945632,.00002961,51.9014,321.0354,106.3617,253.7378,0,U,65958,999,4842,.40184868E-3,.2845E-4,0
KUIPER-00130,2025-228N,2026-08-25T12:44:11.795712,14.79933907,.00014115,51.9101,324.0380,127.0919,233.0172,0,U,65959,999,3866,.29182784E-4,.1E-7,0
KUIPER-00134,2025-228P,2026-08-25T22:11:32.632800,15.37599531,.00038814,51.8689,218.3840,174.2063,185.8970,0,U,65960,999,4987,.5848872E-3,.21595E-3,0
KUIPER-00135,2025-228Q,2026-08-25T05:26:37.551264,14.79930211,.0000483,51.9041,325.4322,118.4673,241.6338,0,U,65961,999,4832,.11159E-3,.63E-5,0
KUIPER-00136,2025-228R,2026-08-25T14:25:21.309312,14.79934419,.0000299,51.9019,321.2282,101.0744,259.0252,0,U,65962,999,4841,.40293E-3,.2852E-4,0
KUIPER-00137,2025-228S,2026-08-25T14:29:14.119296,14.79939272,.0000104,51.9050,318.7217,124.5550,235.5422,0,U,65963,999,4845,.33566E-3,.2339E-4,0
KUIPER-00138,2025-228T,2026-08-25T15:21:43.869312,14.79927137,.00004724,51.8999,315.9688,90.7707,269.3309,0,U,65964,999,4849,.39208672E-3,.2769E-4,0
KUIPER-00140,2025-228U,2026-08-24T14:59:11.401728,14.79938671,.00002507,51.9003,323.0515,95.6030,264.4960,0,U,65965,999,4830,.40713063E-3,.2884E-4,0
