OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
ONEWEB-0147,2020-100AM,2026-08-25T16:13:10.768512,13.12441124,.00020631,87.9007,336.8462,97.3050,262.8313,0,U,47293,999,27368,-.58363024E-3,-.197E-5,0
ONEWEB-0115,2021-025A,2026-08-25T04:37:22.224576,13.13471216,.0002007,87.8960,306.4992,97.8047,262.3310,0,U,48042,999,26265,.68028E-3,.261E-5,0
ONEWEB-0152,2021-025B,2026-08-25T14:05:21.151104,13.13468681,.0002074,87.8968,306.4213,100.0808,260.0555,0,U,48043,999,26266,-.12144E-3,-.32E-6,0
ONEWEB-0153,2021-025C,2026-08-25T11:43:57.361440,13.13469022,.00018827,87.8963,306.4389,97.0311,263.1032,0,U,48044,999,26264,.81320221E-3,.31E-5,0
ONEWEB-0154,2021-025D,2026-08-25T15:18:29.184192,13.13469339,.00019893,87.8965,306.4111,97.6389,262.4966,0,U,48045,999,26262,.71318691E-3,.273E-5,0
ONEWEB-0116,2021-025E,2026-08-25T05:16:21.305856,13.13468729,.00020902,87.8969,306.4912,99.4272,260.7094,0,U,48046,999,26271,-.86003085E-3,-.301E-5,0
ONEWEB-0150,2021-025F,2026-08-25T04:42:14.414688,13.13479581,.0001756,87.8967,306.4942,97.5802,262.5527,0,U,48047,999,26260,-.11031E-1,-.4014E-4,0
ONEWEB-0107,2021-025G,2026-08-25T15:42:52.387200,13.13469224,.00018394,87.8967,306.3987,94.5927,265.5412,0,U,48048,999,26264,.62323334E-3,.24E-5,0
ONEWEB-0101,2021-025H,2026-08-25T14:49:13.962144,13.13469871,.00020102,87.8956,306.4146,93.8944,266.2415,0,U,48049,999,26261,-.54976881E-3,-.188E-5,0
ONEWEB-0113,2021-025J,2026-08-25T05:43:56.468064,13.13891345,.00018627,87.8960,306.3929,101.8361,258.2977,0,U,48050,999,26267,-.13022843E-3,-.35E-6,0
ONEWEB-0112,2021-025K,2026-08-25T14:00:27.586368,13.13467765,.00019961,87.8971,306.4111,90.9061,269.2297,0,U,48051,999,26270,.16306511E-3,.72E-6,0
ONEWEB-0156,2021-025L,2026-08-25T16:02:20.940288,13.13471611,.00018365,87.8966,306.4036,98.4449,261.6889,0,U,48052,999,26269,-.27469463E-3,-.88E-6,0
ONEWEB-0161,2021-025M,2026-08-25T15:25:47.897472,13.13469537,.00017756,87.8955,306.4096,93.9457,266.1875,0,U,48053,999,26262,.91652441E-3,.347E-5,0
ONEWEB-0158,2021-025N,2026-08-25T14:27:17.746272,13.13469167,.0002279,87.8964,306.4146,99.4070,260.7317,0,U,48054,999,26274,-.93587E-3,-.329E-5,0
ONEWEB-0157,2021-025P,2026-08-25T11:24:28.251936,13.13469365,.00018141,87.8959,306.4439,88.6385,271.4952,0,U,48055,999,26266,.54812858E-3,.213E-5,0
ONEWEB-0162,2021-025Q,2026-08-25T05:21:02.875680,13.13470757,.00018428,87.8960,306.4932,100.8965,259.2372,0,U,48056,999,26260,-.91519411E-3,-.321E-5,0
ONEWEB-0155,2021-025R,2026-08-25T05:30:59.865984,13.13470686,.00018834,87.8967,306.4908,97.2922,262.8421,0,U,48057,999,26274,-.59218898E-3,-.204E-5,0
ONEWEB-0149,2021-025S,2026-08-25T15:11:08.237472,13.13471717,.00018227,87.8959,306.4140,102.2423,257.8910,0,U,48058,999,26260,.54132701E-3,.21E-5,0
ONEWEB-0148,2021-025T,2026-08-25T14:17:30.924384,13.13467770,.0001456,87.8958,306.4239,107.8273,252.3015,0,U,48059,999,26272,-.55534E-3,-.19E-5,0
ONEWEB-0160,2021-025U,2026-08-25T05:33:24.376032,13.13469829,.00026238,87.8963,306.4928,107.4142,252.7274,0,U,48060,999,26262,-.78529661E-3,-.274E-5,0
ONEWEB-0163,2021-025V,2026-08-25T05:11:28.567104,13.13471281,.0001824,87.8970,306.4960,90.6659,269.4679,0,U,48061,999,26274,-.41403E-3,-.138E-5,0
ONEWEB-0159,2021-025W,2026-08-25T14:07:46.133760,13.13467969,.0001855,87.8970,306.4160,90.6219,269.5122,0,U,48062,999,26271,-.15717E-3,-.45E-6,0
ONEWEB-0164,2021-025X,2026-08-25T15:30:39.570912,13.13468741,.00020279,87.8963,306.4107,97.4027,262.7332,0,U,48063,999,26270,.91992823E-3,.349E-5,0
ONEWEB-0167,2021-025Y,2026-08-25T05:12:42.246432,13.13469251,.0002203,87.8957,306.4992,81.2483,278.8896,0,U,48064,999,26263,-.49152E-3,-.167E-5,0
ONEWEB-0166,2021-025Z,2026-08-25T11:14:40.883136,13.13469859,.0001917,87.8964,306.4273,98.2400,261.8947,0,U,48065,999,26274,-.69150942E-3,-.24E-5,0
ONEWEB-0151,2021-025AA,2026-08-25T11:17:08.172672,13.13469347,.00020368,87.8964,306.4409,94.8754,265.2608,0,U,48066,999,26268,-.19603615E-3,-.59E-6,0
ONEWEB-0170,2021-025AB,2026-08-25T15:08:42.714816,13.13471464,.00025158,87.8964,306.4114,97.7066,262.4349,0,U,48067,999,26266,.46037428E-3,.181E-5,0
ONEWEB-0168,2021-025AC,2026-08-25T14:46:46.067808,13.13471533,.00019604,87.8963,306.4156,96.1633,263.9720,0,U,48068,999,26267,-.72280804E-3,-.251E-5,0
ONEWEB-0173,2021-025AD,2026-08-25T10:55:10.954560,13.13469659,.00019369,87.8965,306.4460,86.8982,273.2369,0,U,48069,999,26289,-.12523781E-2,-.445E-5,0
ONEWEB-0171,2021-025AE,2026-08-25T06:19:44.664960,13.13468179,.00020768,87.8960,306.4897,96.3186,263.8180,0,U,48070,999,26268,.78243249E-3,.298E-5,0
ONEWEB-0172,2021-025AF,2026-08-25T05:50:30.536736,13.13469522,.000201,87.8962,306.4897,92.7067,267.4292,0,U,48071,999,26357,.76016277E-4,.41E-6,0
ONEWEB-0174,2021-025AG,2026-08-25T14:32:08.659392,13.13471426,.00017935,87.8967,306.4158,98.7364,261.3968,0,U,48072,999,26294,-.97266764E-3,-.342E-5,0
ONEWEB-0175,2021-025AH,2026-08-25T15:16:01.182720,13.13471206,.00022532,87.8966,306.3963,92.6527,267.4860,0,U,48073,999,26260,.76427902E-3,.292E-5,0
ONEWEB-0177,2021-025AJ,2026-08-25T15:33:05.439168,13.13468489,.00017386,87.8962,306.4097,94.6134,265.5194,0,U,48074,999,26279,.80714432E-3,.308E-5,0
